Date,Beta60M,AccrualRatioCF,AnnVol12M,AnnVol1M,AstAdjChg1YFCF,AstAdjChg1YOCF,BP,CapAcqRatio,CashCycle,CFROIC,Chg1YAstTo,Chg1YEPS,DivP,EBITDAEV,EP,EPSNumRevFY1C,EstDiffC,FCFP,HL1M,LogMktCap,LogTTMSales,LTDE,LTGC,NetProfitMargin,NIStab,PM12M1M,PM1M,PM5D,PM9M,ROE,SEV,ShareChg,SUEC,SusGrwRate,WCAccruals,x90DCV,MOM,Beta
20040430,-0.064425689,-0.019599041,-0.051776484,-0.035659415,0.026303208,0.027219574,-0.00352001,0.006683331,-0.015643839,0.062810773,-0.006256582,-0.009084226,0.022888587,0.032484259,0.028929538,-0.027847139,-0.019940803,0.024511693,-0.009858332,-0.02720385,-0.034783297,-0.004790248,-0.032031743,0.01133426,0.020869881,-0.062693653,-0.00823757,0.021552225,-0.045516632,0.045411967,0.032229038,0.038828137,-0.008922652,0.039526266,0.012941268,-0.036048631,-0.052204347,-0.07054417
20040531,0.030414586,0.005347944,0.032127307,0.043664625,0.000435294,0.00261006,-0.012870195,-0.002765526,0.025128075,-0.016966206,-0.002397192,0.013753377,-0.013322293,-0.037456903,-0.020456713,0.010548998,0.010463454,-0.020478787,0.03121682,0.013176911,0.032801744,0.018410624,0.032702835,0.00732007,-0.002603145,0.021866196,0.034172192,0.048065306,-0.001255221,-0.020022528,-0.026804308,-0.009253063,0.02728914,-0.017330763,0.001831645,0.027685421,0.025246448,0.031434489
20040630,0.015030252,0.013298364,0.020290469,0.021984834,0.00364091,0.003871926,0.015305956,-0.033900338,-0.008648697,-0.023528042,0.024288087,-0.003036512,-0.000455961,-0.001172311,-0.021425728,0.011904765,0.019524176,-0.010793993,0.013935789,0.025790363,-0.000863481,-0.020870953,-0.030146758,-0.046841359,-0.038874566,0.041992971,0.009929116,-0.010562995,0.019023094,-0.028311485,0.039404193,-0.015237164,0.002885683,-0.034621599,0.015846969,0.005476274,0.0217566,0.015278287
20040731,-0.078133294,-0.006130964,-0.084028061,-0.071299078,0.017421758,0.02164291,0.01965704,-0.004663989,0.023743887,0.009193077,-0.017451028,-0.012284237,0.083688168,0.075308642,0.075632246,0.004642774,0.019411155,0.035394457,0.00982031,-0.030895589,-0.050243685,-0.047642218,-0.083203663,0.03542706,0.022424183,-0.008655485,-0.009442696,0.047154872,0.014817176,0.028728088,0.018089122,0.004417493,-0.000851124,0.008932618,0.021284454,-0.046004319,0.001648442,-0.068137521
20040831,-0.076385673,-0.030900173,-0.068309453,-0.060853321,-0.012181998,-0.00855269,0.012395761,0.017515738,0.019975598,-0.004019256,-0.034199386,-0.014963347,0.058094642,0.034844265,0.057540028,-0.020042986,-0.012547311,0.015540214,-0.008881104,-0.022746277,-0.020251999,-0.036438697,-0.042960929,0.052212537,0.029925752,-0.016169989,-0.040843345,0.019965542,0.017077629,0.028731035,-0.025374518,0.019841543,0.002227973,0.023718536,-0.020708531,-0.057004418,-0.024008947,-0.067466
20040930,0.032232936,-0.006142007,0.041884532,0.040399176,0.0234175,0.022658875,0.003596308,0.007356609,-0.004046316,0.016480068,0.030440727,0.031655246,-0.0405512,0.006554262,0.005336967,0.030821904,0.014319906,0.004003029,0.02792205,0.008546298,0.017258691,0.034655973,0.018444913,0.004177761,0.014694437,0.043349443,0.020894612,-0.011371376,0.028925833,0.006612593,0.013008437,-0.016913324,0.020741876,0.01386766,0.013621792,0.018421527,0.037866875,0.028448096
20041031,0.06655101,0.025442546,0.040925991,0.044826059,0.010437261,0.024901281,0.000997443,0.007589603,0.042240911,-0.012780953,0.011557135,0.000942281,-0.037677882,-0.032739605,-0.044235193,-0.032935807,-0.025390132,-0.01872843,0.010864201,0.02684404,0.029876391,0.031752303,0.029521579,-0.000662179,-0.032520817,-0.041802912,-0.004906776,0.044961237,-0.053511761,-0.034530118,-0.009796052,-0.016129365,-0.010062939,-0.015188671,0.031709242,0.047805159,-0.034481642,0.061421777
20041130,0.031071879,0.046311881,0.057443718,0.063585459,0.000604141,-0.010038306,0.019703972,-0.024294958,0.007901879,-0.022894292,0.039434257,0.020667498,-0.026571688,0.019289336,-0.021377478,0.016524089,0.022351666,0.009689935,0.025257006,0.050185954,-0.00811585,-0.016350407,-0.01732357,-0.076593931,-0.033081434,0.031793751,0.039552442,-0.017724341,0.009412352,-0.031638297,0.065278683,-0.03945537,-0.000235664,-0.021513432,0.026184971,0.025938642,0.0154978,0.02504283
20041231,0.006755177,-0.009534899,0.018718292,0.010114143,-0.002980668,-0.003918177,0.002215942,0.008814441,-0.01419034,-0.010073008,-0.01002764,0.00524428,-0.012874452,-0.005366465,-0.001619527,-0.011549106,-0.00472215,-0.001336502,0.027702772,0.007520287,0.009072871,0.008956806,0.018481546,-0.003492588,-0.009133917,-0.034085936,0.016082417,0.019559028,-0.035650526,0.006396973,0.003189031,-0.003072821,0.001468343,0.008231483,-0.019807108,0.019968424,-0.024619874,0.007486085
20050131,-0.059200177,-0.011971254,-0.051854914,-0.024503523,0.001282045,-0.005640904,0.004634731,0.004250435,-0.016833532,0.006679268,-0.0161609,0.013532026,0.035473487,0.022490777,0.052525619,0.020906049,0.004583651,0.025510292,-0.006628119,-0.026293111,-0.032064008,-0.014444132,-0.031675685,0.007925741,0.03300379,0.055706809,0.023085172,0.021815787,0.048910341,0.032113375,0.023059894,0.008572594,0.025833899,0.034140511,-0.00403045,-0.017880877,0.033535947,-0.056658457
20050228,-0.004196524,0.00156274,0.00837599,0.006381621,0.007881568,0.008875158,0.012245973,-0.011070686,0.003578209,0.01424738,0.030534542,0.005175891,0.011650696,0.042115741,0.037852879,0.023533282,0.021908032,0.007569848,-0.040786985,-0.016655081,-0.015819993,-0.007526519,-0.02459974,0.005075581,0.006476752,0.041858094,-0.049460025,-0.017962411,0.044917436,0.017463758,0.028487529,-0.005834065,0.017156583,0.027941298,0.018117825,-0.002458055,0.010929116,-0.002273128
20050331,-0.029429265,0.014106086,-0.039104204,-0.028917196,0.000263475,-0.006664672,0.02246025,0.014008793,0.01263515,0.005082871,-0.022904735,0.000179653,0.012039391,0.025124211,0.017326962,0.01138584,0.004077145,0.014488641,-0.016451078,-0.003182737,-0.010629771,0.000916171,-0.026139055,0.00190549,0.01567606,0.043983067,-0.007583107,-0.006642085,0.037167161,0.008649509,0.013802648,0.04215144,0.004287349,-0.001714232,0.025053687,-0.034278603,0.031460074,-0.027403287
20050430,-0.067225358,-0.003894211,-0.06454908,-0.045772492,-0.008506871,-0.008485586,0.001314953,0.01500909,-0.003409693,-0.027897778,-0.026790729,-0.02467554,0.029565358,-0.018395985,0.011721805,-0.020621344,-0.027031449,7.77E-05,-0.003306554,-0.040446335,-0.004745553,-0.014493829,-0.010580749,0.024202603,0.011495611,0.005138613,-0.011322798,-0.00917417,-0.001302422,0.005113119,-0.045035273,-0.008222807,-0.004933791,0.00293523,-0.009980815,-0.046243431,-0.007371198,-0.066727234
20050531,0.062958897,0.018640212,0.09566114,0.072489944,0.021781251,0.014878268,0.039579967,-0.007092171,-0.008668838,0.002934745,0.014337443,-0.016238774,-0.037484492,0.013128232,-0.046795031,-0.013797624,-0.012334034,-0.001310229,0.064629476,0.060885199,0.023502172,0.011833969,0.018757497,-0.046446094,-0.04339086,-0.043130833,0.072079859,0.04642664,-0.044347996,-0.035761471,0.039804906,-0.010637887,-0.027461451,-0.023579351,0.019371001,0.068849117,-0.040322708,0.057176532
20050630,-0.019000108,0.000620447,0.003205965,0.02557113,0.009209897,0.002715483,0.017089751,-0.011396426,0.005679393,-0.024294232,-0.011262205,-0.001408716,0.001791895,0.03367282,0.021378677,0.01398289,0.012732097,0.000760737,-0.027878873,0.013348293,-0.002266404,-0.026941143,-0.022843733,-0.018024467,0.003480602,0.038929541,-0.008677275,-0.038733752,0.040196573,-0.00031743,0.019084142,-0.011044,0.000188117,0.000594383,0.011380987,0.013694249,0.023646156,-0.016101043
20050731,0.053903065,0.006407726,0.055748345,0.056828082,0.007143524,0.02781493,-0.00263012,-0.030582657,-0.016734168,0.007083937,0.035659696,0.034274209,-0.021031652,0.004762925,-0.015786626,0.003950639,0.025144529,-0.016922921,0.027362717,0.028524011,0.026307958,0.01784368,0.020693082,-0.002212235,-0.033612999,-0.007996121,0.019629815,0.026780068,-0.004862016,-0.020940482,0.000902098,-0.006368328,0.007973997,-0.002568563,-0.022171919,0.046991839,0.000440484,0.044695457
20050831,-0.008476424,0.018193166,0.010513228,0.006368741,0.037008807,0.039604684,-0.000281203,0.022274167,-0.012841172,0.021188615,-0.005397784,-0.002723382,-0.007511108,0.021483174,-0.002574822,0.028146134,0.025049023,0.030974527,-0.01545223,-0.01384724,0.003831336,0.006747112,0.002579745,0.003748187,0.011966196,0.034547484,-0.01627386,-0.020245173,0.03257615,-0.006448134,0.000762819,-0.0054523,-0.007538794,-0.008204769,0.009907839,0.011418926,0.008501968,-0.014380287
20050930,0.030612764,-0.002697365,0.024531412,0.019039063,0.025430639,0.034130691,0.015904622,0.014842583,0.009972631,0.00398869,0.008986227,0.010342595,-0.020884326,0.010503988,0.00104288,0.019542355,0.016324072,0.020842556,-0.038353831,-0.008282866,0.022951036,0.015763057,0.023071588,-0.005413774,-0.008311376,0.054902761,-0.044175984,-0.033519857,0.045676167,-0.012176698,-0.007910746,-0.019690019,0.009310851,-0.015901969,0.019455959,0.023239803,0.033513563,0.031815789
20051031,-0.027143369,-0.023559599,-0.044390102,-0.046588156,-0.010331902,-0.001142298,0.001233024,0.033022241,0.037867109,0.004241074,-0.020510288,-0.005433664,0.014662415,0.008710013,0.037690284,-0.014562883,-0.029443099,0.020953458,-0.014998478,-0.036355184,-0.023176745,0.018166958,0.016046213,0.029347999,0.043316866,-0.015245387,0.000817685,0.004636671,-0.022861986,0.017442795,-0.014056369,-0.00022506,0.006808411,0.016668323,-0.013073324,-0.042509693,-0.013027695,-0.019916745
20051130,0.035145712,-0.007044333,0.02954728,0.008278554,0.001160113,0.006531343,0.007508511,0.005471478,-0.002810342,0.022502603,-0.003053012,-0.000699867,-0.021892717,-0.002991735,-0.003104926,-0.009685697,-0.004555279,0.007921231,0.015002783,0.014058341,0.036000315,0.04223306,0.043467421,0.00738188,0.000749432,-0.002051317,0.010491424,0.015106031,0.00091885,-0.001544551,0.003179765,0.010724274,0.010787081,0.014428697,-0.020569999,0.018736375,0.002474726,0.036702663
20051231,-0.006808249,0.000271279,0.00679895,0.005022463,-0.015464411,-0.001382218,0.001409654,-0.008388253,0.00122552,0.00957652,-0.009114086,0.007451559,0.003035226,0.006797139,0.01082367,0.000283105,0.006153945,-0.00747726,0.004690479,0.001529889,0.000560074,-0.001002636,0.005834738,-0.005451666,-0.003392321,0.022329778,0.006295386,0.012021207,0.009005156,0.000147652,0.010413274,-0.01224721,0.017216412,-0.002031457,0.004935236,-0.003042879,0.011795684,0.001017319
20060131,0.054912378,0.003666774,0.097078298,0.08658928,0.01962792,0.025747007,0.002616111,-0.023663176,-0.024824865,-0.007837606,0.008000927,0.036577812,-0.044546887,-0.030070389,-0.021675101,0.027280161,0.021214492,-0.019551142,-0.001502737,0.032036357,0.037269629,0.01839761,0.030827538,-0.006191434,-0.047277352,0.045601802,-0.020024211,0.020120482,0.060027185,-0.008746275,-0.013135948,-0.033740644,-0.006814566,0.001538278,0.003200709,0.053293929,0.023582905,0.0537585
20060228,-0.009952409,0.003853159,-0.062678114,-0.049611486,-0.015402879,-0.029356533,0.011498375,0.023351775,0.008727196,-0.012545577,-0.010464117,-0.027500725,0.009936011,0.005931641,0.000876057,-0.007628173,1.46E-05,0.009147299,0.023502846,0.000563591,0.002546059,-0.007107658,-0.01743855,-0.008568018,0.005733773,-0.028477014,0.042038504,0.021302518,-0.032475031,-0.02027407,-0.004037454,0.010806764,0.004030111,-0.03290201,-0.012119477,-0.047160061,-0.012900158,-0.005384149
20060331,0.027191361,0.023197435,0.03247236,0.035069184,0.005293916,0.015571799,-0.013564867,-0.023808157,0.001959738,0.025267743,0.020851907,0.004590249,-0.017862527,0.004119726,-0.000401251,0.009391251,0.006645647,-0.011713269,0.007532186,0.016157893,0.008215484,0.015833669,0.011987728,-0.012137693,-0.01808334,0.025082691,-0.00046462,0.006582689,0.030966968,0.00465596,0.00522904,-0.005261799,0.002994808,0.017209115,0.009281953,0.027638829,0.022178874,0.029847617
20060430,0.001877939,-0.012206217,-0.004959896,-0.016636754,-0.0083447,0.003166104,0.026971042,-0.028722148,0.009486272,-0.006257021,0.005003306,-0.003523485,0.024946047,0.030988157,0.021502608,0.008486303,0.007467346,-0.004098908,0.001965949,-0.013948828,-0.018455012,-0.011171575,-0.009181428,0.012413034,-0.010800339,-0.007192596,-0.00904169,-0.002047832,0.00999997,-0.011510525,0.001824211,-0.003367048,-0.006557994,-0.012490347,-0.010673596,-0.014212264,0.001199957,0.006573882
20060531,-0.04256491,-0.004395139,-0.037598853,-0.034418088,-0.026559389,-0.025549056,0.015621939,-0.020288434,0.005620988,-0.008886051,0.008945172,-0.0217208,0.032434043,0.025323158,0.015458836,0.00439058,0.007587256,0.007870157,-0.01151379,-0.004983178,-0.035795975,-0.040320272,-0.048540006,-0.034582469,-0.000244347,-0.042167152,-0.010982621,-0.013204429,-0.02565914,-0.006967173,0.027255266,0.008907516,0.009385534,-0.026901368,-0.001930443,-0.039828209,-0.030343052,-0.035442266
20060630,-0.034898286,0.004392816,-0.021333384,-0.014286194,0.002146041,0.007433981,0.002837914,-0.00504944,0.018452306,0.012500501,0.008052379,0.000861927,0.0389474,0.0185811,0.01899896,0.011649963,0.008443002,-0.002724313,-0.021333508,-0.019872618,-0.022112411,-0.020243876,-0.043446367,0.009407065,0.012951003,0.008371403,-0.03587593,0.006054281,0.017853573,0.016415602,-0.008652665,0.013351175,0.015706528,0.009922374,0.00479232,-0.023723422,-0.008429802,-0.033789798
20060731,-0.091507566,-0.0164543,-0.070362743,-0.054555436,-0.013873497,-0.017738829,0.022346228,0.01929752,0.003318944,-0.031917399,0.00229843,0.005083625,0.069124699,0.02548414,0.039849848,-0.010137666,-0.001071804,0.015314782,0.010291007,-0.041666946,-0.034366205,-0.033198477,-0.058983824,0.02917741,0.012268043,-0.025926035,-0.008141409,0.007214749,-0.029128026,0.019480261,-0.019051382,-0.024278646,-0.013130139,-0.005203832,-0.00753593,-0.071501285,-0.022293292,-0.083851372
20060831,0.042064963,0.014380434,0.025892734,0.020586867,0.012145346,-0.01054595,-0.003002216,0.036800615,-0.007420985,0.0025619,-0.018006531,-0.031953074,-0.048930391,-0.016490914,-0.03725077,-0.043765167,-0.036529999,0.026305564,0.039959236,0.038972977,0.031494977,0.027708579,0.019045388,-0.025955814,-0.032358016,-0.041717924,0.040952868,0.021768482,-0.060748487,-0.029744891,0.022689157,-0.003375913,-0.006945462,-0.014388318,0.011744681,0.049242564,-0.027569663,0.049601362
20060930,0.019659541,0.013765722,-0.005691399,0.007545153,-0.007582888,-0.019766072,0.003371312,-0.001621396,-0.013779063,0.003433959,-0.007287189,-0.014334946,-0.008103628,-0.00158697,-0.007194764,-0.008284071,-0.011707455,-0.001477311,-0.000804554,0.005726086,-0.004779409,0.010684381,0.005234634,-0.00900935,0.002098351,-0.017207615,-0.012457456,-0.026648992,-0.018237211,-0.005708904,0.006232601,0.011744549,-0.008252801,-0.000550391,-0.005653356,0.006536927,-0.008190705,0.026391527
20061031,0.02826633,0.014063958,0.014286152,0.011210976,-0.017719398,-0.006322483,-0.000394901,-0.027714461,-0.004628688,0.010333263,0.00196453,-0.010963642,0.014805544,0.006684986,0.001105852,-0.011090508,-0.015776187,-0.012952427,0.003373532,0.012139591,0.010251407,0.012527828,-0.013254397,-0.001072252,-0.016115726,-0.006872955,-0.009658116,-0.015391113,-0.002082549,0.002887872,-0.002526206,-0.000177118,-0.015339412,-0.005164998,0.008006661,0.001157104,-0.0075452,0.017227151
20061130,0.017174848,-0.012707065,0.029358781,0.032905312,-0.001243771,0.009802501,0.010800794,-0.027039783,-0.004934617,-0.002021982,0.004723001,0.004616594,-0.020902864,0.012616609,0.013958944,-0.026830185,-0.023257449,-0.015057864,-0.000592176,0.022762669,0.02121906,-0.001549478,0.001224721,0.003331573,-0.012299059,-0.01124032,-0.013163651,-0.005753244,-0.022703134,0.005756061,0.001445626,-0.00029674,0.001404604,0.010698744,-0.003681168,0.00607679,-0.007116358,0.016147398
20061231,-0.006940954,0.016944726,-0.047882003,-0.042528292,0.006283594,-0.013883061,0.016424023,0.012132823,-0.004390367,-0.033986463,0.008443623,-0.013339324,0.022565216,0.007709375,0.005116652,0.010304517,0.008671282,0.014421385,0.029279014,-0.001257807,-0.018607798,-0.02830045,-0.033470918,-0.021407716,-0.003766059,0.00993558,0.018864738,0.013594772,-0.001039466,-0.015987329,0.008124806,0.009502866,-0.004192145,-0.025863987,-0.006864123,-0.02635068,0.014247589,-0.016770239
20070131,-0.000650806,-0.005203284,0.017221463,0.014560389,-0.006510167,0.000998957,-0.010781206,-0.005581831,-0.005434694,0.01426764,-0.007576929,-0.007331363,-0.004875919,0.000657806,-0.011187595,7.66E-05,-0.005195261,0.001793872,0.016487258,0.019457341,-0.000702598,-0.003646677,-0.004215969,-0.015693844,-0.015253046,0.000390095,0.012614484,-0.009102491,-0.017988587,0.002101085,0.017505618,0.003515499,0.000672147,-0.003359036,0.013499278,0.002472402,0.005416084,0.014397022
20070228,0.014550518,0.0207444,0.001729234,-0.013721377,0.000289707,-0.001426674,0.000860617,0.006263301,0.006077126,-0.010565295,0.008361061,-0.007277011,0.007108959,0.013191601,-0.010509891,-0.005252925,-0.015648208,0.013876584,0.014017304,0.029790875,0.011378797,-0.003018117,-0.005073611,-0.014183293,-0.005257051,-0.007792547,0.020102419,-0.004045732,-0.010805439,-0.011123485,0.021152282,-0.004989382,-0.00424185,-0.010327918,-0.002503001,0.004743023,-0.003555105,0.006460204
20070331,0.003012166,-0.00259497,0.010861129,0.00200562,-0.004150723,0.008092232,-0.015623445,-0.0097007,-0.000447375,0.010802652,5.11E-05,0.017612972,-0.003235462,0.014143203,0.005671397,0.011743513,0.016742499,-0.006108336,-0.025365238,-0.007920013,-0.015542973,-0.006101575,-0.001302507,-0.009638696,-0.004668755,0.033905476,-0.018909046,-0.019510817,0.031575906,0.019432846,0.024889898,-0.00478708,0.008345769,0.013299631,0.009276364,0.018893462,0.008576747,-0.014423516
20070430,0.007916992,-0.007772221,0.037291233,-0.004412693,-0.021372244,-0.018366781,-0.008678567,-0.01132173,-0.03305013,-0.001120387,-0.003059234,-0.00318582,-0.020023266,-0.005645886,0.004902979,-0.004480152,0.006156179,-0.013891191,0.000666471,-0.009369058,0.000917035,-0.011945056,0.042951825,-0.006419444,-0.018605252,-0.024469203,-0.005060287,0.010805755,-0.009222855,0.010361736,-0.006138773,0.014571861,-0.021628945,0.013393703,-0.013825709,0.007889276,-0.023589095,0.002261903
20070531,0.015806336,0.000337502,0.019342884,0.017692651,-0.010680744,-0.007277386,-0.014151922,-0.015809959,0.009552874,0.026304119,-0.009412766,0.002862324,-0.003507927,0.01966024,0.013046132,0.008074341,0.005593253,-0.00676731,-0.0041876,-0.011593959,-0.010000323,-0.002986099,-0.005464789,-0.005195399,-0.006978672,-0.015007568,-0.009885118,-0.004578764,0.007961157,0.017653765,0.012830016,0.012849257,0.003831487,0.016240707,0.007985339,0.015899208,-0.015459021,0.025067215
20070630,0.020087954,0.005726147,0.021258159,0.001034129,-0.006384641,-0.006281312,-0.021801736,-0.015871823,-0.01271518,0.027030464,-0.003336165,-0.000540753,-0.02541663,0.003935119,-0.007005117,0.015749621,0.011319421,-0.003645548,-0.00981417,-0.003246963,0.000797543,0.023296335,0.018954065,0.002517694,0.002173316,-0.007493275,-0.018677006,0.000432169,0.005235279,0.002297094,0.009513466,0.010687091,-0.001291769,0.018262014,0.018457187,-0.002017866,-0.016064253,0.015880419
20070731,-0.004072516,-0.00427749,0.012767322,0.001361391,0.010765278,0.025315355,-0.045469846,0.001799983,0.015305235,0.039984591,-0.001090685,0.018796412,-0.017148586,-0.037582664,-0.03570897,0.026870545,0.030738037,-0.017905083,-0.030497948,-0.038075526,-0.003201054,0.035692342,0.053565779,0.016074198,0.033127721,0.032590386,-0.048745553,-0.002966177,0.038957888,0.021551071,-0.020590283,-0.024174065,0.019897496,0.014126985,-0.013202309,0.015002756,0.017809589,0.010067172
20070831,-0.033484894,-0.001278794,-0.040814758,-0.03782828,-0.000673741,-0.000279665,-0.023234268,0.012479691,0.01931458,0.001912235,-0.016953334,0.01180731,0.025461566,-0.020900123,-0.006019139,0.027985329,0.025873521,-0.002638609,-0.015799902,-0.045667389,-0.010906677,0.017594553,0.003888931,0.016641262,0.027882728,0.00758713,-0.043625867,-0.034727987,0.014176621,0.012115734,-0.018337464,0.001042444,0.015058093,-0.01218635,0.001057225,-0.015094649,0.018316768,-0.035456161
20070930,-0.014682571,-0.019313407,0.002235811,-0.016975431,0.004241839,0.018553041,-0.046407502,-0.019926757,0.010390945,0.02381611,-0.000544778,0.020575413,-0.014428601,-0.002694114,-0.007750198,0.051887773,0.041850456,-0.02120114,-0.011991682,-0.052342998,0.003191458,0.006526593,0.020641128,0.038588311,0.012764702,0.031762044,-0.023752776,-0.01922455,0.043122562,0.026242581,-0.048210364,-0.01611423,0.032311184,0.023467667,-0.008441108,-0.016801198,0.015258819,-0.014409753
20071031,-0.02779647,0.002578891,-0.003423002,-0.035962026,0.004788029,0.01538762,-0.048534481,-0.006463166,0.009828,0.030046217,-0.007728935,0.006325871,-0.02746668,-0.023560002,-0.049590826,0.015309828,0.02114287,-0.022137798,-0.034471928,-0.000725362,0.009469089,0.036074024,0.015779272,-0.008411737,0.013836628,0.036966642,-0.04261127,-0.040505694,0.060298852,0.002945703,0.000380505,-0.010820403,0.030020972,0.022242205,0.033748818,-0.016769142,0.026102362,-0.004001217
20071130,-0.078036896,-0.001734518,-0.087208034,-0.072216685,0.009083459,0.020807565,-0.056987982,-0.006065288,-0.011797435,0.034190541,-0.001276171,0.03723966,0.01794663,0.016416164,0.004149993,0.050806858,0.051504891,-0.014497912,-0.044305081,-0.046869434,-0.014797301,0.010119199,-0.006773675,0.023105638,0.022757697,0.059480511,-0.038217911,0.004922168,0.06828254,0.035306579,0.023039838,-0.000541958,0.015189127,0.03574555,0.000172515,-0.073093107,0.050168579,-0.028758109
20071231,-0.009482417,-0.003686329,-0.023089516,-0.034981754,0.011071982,0.031600866,-0.065913699,0.001966979,-0.006526329,0.060410221,-0.019171863,0.030095133,-0.018869253,0.013874102,0.00256136,0.044637201,0.03824257,-0.012374736,1.17E-05,-0.034057863,0.000557534,0.041139528,0.011609199,0.030403152,0.03609185,0.079280095,-0.050495394,0.025769767,0.088694492,0.04014337,0.012772089,-0.00579716,0.028677934,0.043678896,0.037458023,-0.033935633,0.053232516,-0.002682141
20080131,-0.010368667,0.02352811,0.01543463,0.069330916,-0.027495075,-0.032778447,0.08625666,-0.002895932,0.021084203,-0.053279145,-0.0106747,-0.071619734,0.066542565,0.04519981,0.048339267,-0.099915698,-0.082322988,0.020572044,0.081425257,0.062242833,-0.02528337,-0.043882098,-0.061902731,-0.054022307,-0.021127962,-0.131347443,0.103550145,0.03853835,-0.143433323,-0.044721419,0.057649172,0.015863387,-0.046812856,-0.045375713,-0.013325295,0.059702347,-0.091682832,-0.004471663
20080229,0.009004895,-0.035241717,-0.041012014,-0.053510991,-0.004461764,0.023013765,-0.058952551,-0.040770429,-0.01091988,0.067902082,-0.016000256,0.028509614,-0.059090165,0.015975069,-0.011339447,0.0570205,0.047351599,-0.048148938,0.065506714,-0.01732397,0.040788627,0.043862652,0.042113376,0.054385999,0.002633107,0.100558869,0.083562292,0.060238764,0.06578048,0.029492507,-0.021420206,-0.01825205,0.033754472,0.052305142,0.038967777,-0.051393909,0.085331758,0.044738109
20080331,-0.017847364,0.011691839,-0.048043758,-0.041110113,-0.003215224,0.013843037,-0.050903067,0.010407955,0.005239956,0.027154909,0.032683682,0.028094693,0.00310483,0.000312721,-0.007356529,0.013554439,0.004218432,-0.024080972,-0.022708136,-0.010164429,0.009111376,0.011325754,-0.006998768,0.012745886,0.034736949,0.049612043,-0.02656961,-0.02397494,0.05314827,0.018813422,-0.000955331,0.000103652,0.018079554,0.01075723,0.018843597,-0.049924167,0.048073642,-0.028300935
20080430,0.04653418,-0.006427871,0.046912957,0.025639463,0.004857381,0.016984862,-0.014738408,-0.034550711,0.002719378,0.006819799,0.003618909,0.016218585,-0.043554415,0.00817585,-0.017236927,0.005100688,0.006820943,-0.023031005,0.021612327,-0.003806851,0.005675005,0.011148618,0.038409645,0.001919979,0.024540142,0.014695177,0.000156207,-0.02398818,0.003366866,-0.006226562,0.004212107,-0.005284512,-0.008924689,0.00873855,-0.007385836,0.032787236,0.024155474,0.044816174
20080531,0.003198678,-0.003347449,-0.014899128,-0.011862888,-0.002631134,0.002158319,-0.040736978,-0.001726597,0.004099437,0.036871686,0.012205783,0.063953175,-0.056201102,0.030120842,0.015211609,0.032502694,0.019963385,0.003518451,0.008689919,0.004373253,0.030677802,0.044090658,0.024668578,0.032061331,0.020985308,0.040043562,-0.015513014,0.059158468,0.04203786,0.040841281,0.010019827,0.010670609,0.02069079,0.048833432,0.034606576,-0.023013122,0.040646853,0.018612022
20080630,-0.062640179,-0.016405043,-0.109114153,-0.090205489,0.02104801,0.034602883,-0.113266146,-0.017883144,-0.017081165,0.075628865,0.040298164,0.066304735,-0.045349677,0.026024421,-0.000437287,0.102183308,0.082579292,-0.029113401,-0.104576651,-0.044163622,0.029476397,0.046510858,0.020122626,0.07294508,0.070742863,0.154723924,-0.126609593,-0.043277379,0.17450173,0.066173854,-0.02703528,0.011116359,0.063499009,0.054979989,0.082472193,-0.043072561,0.138030463,-0.030331815
20080731,-0.063533946,0.05037774,-0.046038698,-0.027057018,0.013868168,-0.023763141,0.040395777,0.083093454,0.01883405,-0.033214302,-0.003214895,-0.046594179,0.04766067,-0.014505922,0.021873552,-0.049349815,-0.072499149,0.0744666,0.070380066,0.030472091,0.008878732,-0.037973116,-0.040170185,-0.022943151,-0.043001746,-0.055595077,0.06698749,-0.01019895,-0.04959124,-0.019538589,0.031107353,0.053725293,-0.025485179,-0.049045449,-0.044936454,-0.036519309,-0.024439968,-0.065158703
20080831,0.016474433,0.041655363,0.016761683,0.021037825,-0.015746344,-0.007639984,0.037650535,0.009995215,0.011214395,-0.00066787,-0.039984721,-0.054932585,0.020584846,0.028009885,0.002368636,-0.028481289,-0.028443246,0.035155168,-0.001780406,0.063110401,0.011952441,-0.013964707,-0.039036091,-0.005484829,-0.022263661,-0.079048332,-0.034585411,-0.01685541,-0.055224654,-0.017883215,0.046074115,-0.003474174,-0.03027297,0.001580507,-4.86E-06,0.019326032,-0.079362716,0.017000099
20080930,-0.118741761,0.010062354,-0.110897705,-0.079750596,-0.022688215,-0.040507102,-0.003215549,0.030337714,0.032894767,0.000795701,0.008663101,-0.001093312,0.066011966,0.019876109,0.053185731,0.006944227,0.020716847,0.014627135,-0.004373544,-0.00063785,0.017204952,-0.011877399,-0.089802863,0.047913948,0.030842417,0.005773747,-0.091222933,0.025853421,0.035698493,0.02617115,0.013469466,0.073949969,-0.002058735,-0.054802722,-0.018442927,-0.086056626,-0.001339191,-0.134643385
20081031,-0.127322554,-0.018825097,-0.105612274,-0.108318586,-0.015221498,0.014045436,-0.067917629,0.015423781,0.056930788,0.012508796,-0.011038632,0.026342369,0.013846623,-0.066948217,-0.024351978,0.063000141,0.051526383,-0.034387484,0.010227601,-0.089820949,-0.015133835,0.023141455,-0.042884419,0.059990926,0.043789024,0.07796422,-0.033614719,-0.011151346,0.090009062,0.060572387,-0.069547233,-0.029200186,-0.000878617,-0.013667401,-0.013960668,-0.078300286,0.042263474,-0.121260923
